artist,year,album,track_n,track_title,line,lyric
Taylor Swift,2008/11/11,Fearless,6,You Belong With Me,47,Have you ever thought just maybe
Taylor Swift,2008/11/11,Fearless,6,You Belong With Me,48,You belong with me?
Taylor Swift,2008/11/11,Fearless,6,You Belong With Me,49,You belong with me
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),1,I see your face in my mind as I drive away
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),2,Cause none of us thought it was
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),3,Going to end that way
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),4,People are people
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),5,And sometimes we change our minds
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),6,But it's killing me to see you go after all this time
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),7,"Mm mm mm,mm mm mm,mm mm"
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),8,"Mm mm mm,mm mm mm,mm mm"
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),9,Music starts playing like the end of a sad movie
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),10,It's the kind of ending you
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),11,Don't really want to see
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),12,Cause it's tragedy and it'll only bring you
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),13,Down
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),14,Now I don't know what to be without you around
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),15,"And we know it's never simple,never easy"
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),16,"Never a clean break,no one here to"
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),17,Save me
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),18,You're the only thing I know like the back of my hand
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),19,And I can't
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),20,Breathe
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),21,Without you but I have to breathe
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),22,Without you but I have to
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),23,"Never wanted this,never want to see you hurt"
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),24,Every little bump in the road I tried to swerve
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),25,But people are people
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),26,And sometimes it doesn't work out
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),27,Nothing we say is gonna save us from the fall out
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),28,It's 2 A.M
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),29,Feeling like I just lost a friend
Taylor Swift,2008/11/11,Fearless,7,Breathe (Ft Colbie Caillat),30,Hope you know it's not easy
